Czêœæ1;Bok;1;1000;500;36;Buk 18 + Bia³a 18;0;NNNN;;;;;
Czêœæ1;Bok;1;1000;500;36;Buk 18 + Bia³a 18;0;NNNN;;;;;
Czêœæ1;Bok;1;1000;500;36;Buk 18 + Bia³a 18;0;NNNN;;;;;
